timestamp,ticker,side,crowd_prob,model_prob,ev,position_usd,hours_to_close,family,strike,spot_price,close_time,tier,resolved_yes,resolved_no,won,pnl_usd,exit_type
2026-04-07T22:12:14.205586,KXBTC-26APR0800-B71250,no,0.8500,0.8744,0.0287,3.66,0.80,KXBTC,71250.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.11,early_loss
2026-04-07T22:12:14.206634,KXBTC-26APR0800-B71450,no,0.8700,0.8884,0.0211,3.18,0.80,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:16.374518,KXBTC-26APR0800-B71250,no,0.8500,0.8744,0.0287,3.66,0.80,KXBTC,71250.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.11,early_loss
2026-04-07T22:12:16.375301,KXBTC-26APR0800-B71450,no,0.8700,0.8884,0.0211,3.18,0.80,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:19.719314,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.79,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:20.782215,KXBTC-26APR0800-B71450,no,0.8700,0.8884,0.0211,3.18,0.79,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:20.782982,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.79,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:31.344843,KXBTC-26APR0800-B71450,no,0.8700,0.8884,0.0211,3.18,0.79,KXBTC,71450.0,71366.00,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:31.345402,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.79,KXBTC,71150.0,71366.00,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:12:33.572291,KXBTC-26APR0800-B71450,no,0.8700,0.8884,0.0211,3.18,0.79,KXBTC,71450.0,71366.00,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:33.572661,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.79,KXBTC,71150.0,71366.00,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:37.917387,KXBTC-26APR0800-B71450,no,0.8700,0.8884,0.0211,3.18,0.79,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:37.917668,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.79,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:12:48.081792,KXBTC-26APR0800-B71450,no,0.8600,0.8814,0.0249,3.44,0.79,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T22:12:48.082616,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.79,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:12:52.495537,KXBTC-26APR0800-B71250,no,0.8500,0.8744,0.0287,3.66,0.79,KXBTC,71250.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.11,early_loss
2026-04-07T22:12:52.496268,KXBTC-26APR0800-B71450,no,0.8600,0.8814,0.0249,3.44,0.79,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T22:12:53.446743,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.79,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:13:09.834711,KXBTC-26APR0800-B71450,no,0.8600,0.8814,0.0249,3.44,0.78,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.1,early_loss
2026-04-07T22:13:09.835437,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.78,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:13:20.819158,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.78,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:13:20.820048,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.78,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:13:25.995502,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.78,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:13:25.996211,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.78,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:13:27.030226,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.78,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:13:27.030800,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.78,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:13:38.051462,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.77,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:13:43.275197,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.77,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:13:43.276414,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.77,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:13:44.123109,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.77,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:13:44.123553,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.77,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.06,early_loss
2026-04-07T22:13:55.179191,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.77,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:13:55.179756,KXBTC-26APR0800-B71150,no,0.8900,0.9024,0.0139,1.27,0.77,KXBTC,71150.0,,2026-04-08T04:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T22:14:00.390097,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.77,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:14:00.391573,KXBTC-26APR0800-B71150,no,0.8900,0.9024,0.0139,1.27,0.77,KXBTC,71150.0,,2026-04-08T04:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T22:14:01.249213,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.77,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:14:01.250166,KXBTC-26APR0800-B71150,no,0.8900,0.9024,0.0139,1.27,0.77,KXBTC,71150.0,,2026-04-08T04:00:00Z,2,0,1,0,-0.03,early_loss
2026-04-07T22:14:27.217239,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.76,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:14:27.217869,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.76,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:14:33.191994,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.76,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:14:33.192910,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.76,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
2026-04-07T22:14:34.522796,KXBTC-26APR0800-B71450,no,0.8500,0.8744,0.0287,3.66,0.76,KXBTC,71450.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.07,early_loss
2026-04-07T22:14:34.523505,KXBTC-26APR0800-B71150,no,0.8800,0.8954,0.0175,2.89,0.76,KXBTC,71150.0,,2026-04-08T04:00:00Z,1,0,1,0,-0.09,early_loss
